
> meinumzugsrechner@0.1.0 start
> npx serve out -l 3000

 INFO  Accepting connections at http://localhost:3000
 HTTP  23.4.2026 23:25:25 ::1 Returned 200 in 6 ms
 HTTP  23.4.2026 23:25:25 ::1 Returned 200 in 3 ms
 HTTP  23.4.2026 23:25:41 ::1 GET /index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:41 ::1 Returned 200 in 2 ms
 HTTP  23.4.2026 23:25:42 ::1 GET /
 HTTP  23.4.2026 23:25:42 ::1 Returned 200 in 2 ms
 HTTP  23.4.2026 23:25:42 ::1 GET /logo.webp
 HTTP  23.4.2026 23:25:42 ::1 GET /_next/static/css/7491c0b9899566f5.css
 HTTP  23.4.2026 23:25:42 ::1 Returned 304 in 1 ms
 HTTP  23.4.2026 23:25:42 ::1 Returned 304 in 4 ms
 HTTP  23.4.2026 23:25:42 ::1 GET /_next/static/chunks/webpack-e3272bdf01774ee7.js
 HTTP  23.4.2026 23:25:42 ::1 GET /_next/static/chunks/4bd1b696-c023c6e3521b1417.js
 HTTP  23.4.2026 23:25:42 ::1 Returned 200 in 4 ms
 HTTP  23.4.2026 23:25:42 ::1 Returned 304 in 5 ms
 HTTP  23.4.2026 23:25:42 ::1 GET /_next/static/chunks/255-dda36e826969d334.js
 HTTP  23.4.2026 23:25:42 ::1 Returned 304 in 3 ms
 HTTP  23.4.2026 23:25:42 ::1 GET /_next/static/chunks/main-app-2e43a0ff843587c1.js
 HTTP  23.4.2026 23:25:42 ::1 GET /_next/static/chunks/619-ba102abea3e3d0e4.js
 HTTP  23.4.2026 23:25:42 ::1 Returned 304 in 3 ms
 HTTP  23.4.2026 23:25:42 ::1 GET /_next/static/chunks/239-17c63ab2a4f7ef9b.js
 HTTP  23.4.2026 23:25:42 ::1 Returned 304 in 4 ms
 HTTP  23.4.2026 23:25:42 ::1 Returned 304 in 3 ms
 HTTP  23.4.2026 23:25:42 ::1 GET /_next/static/chunks/app/layout-60a5afd462de0f1d.js
 HTTP  23.4.2026 23:25:42 ::1 GET /_next/static/chunks/462-56e7946bd0a4d3c4.js
 HTTP  23.4.2026 23:25:42 ::1 Returned 200 in 2 ms
 HTTP  23.4.2026 23:25:42 ::1 Returned 304 in 1 ms
 HTTP  23.4.2026 23:25:42 ::1 GET /_next/static/chunks/app/page-6cad3574700fba22.js
 HTTP  23.4.2026 23:25:42 ::1 GET /herohintergrund.webp
 HTTP  23.4.2026 23:25:42 ::1 Returned 304 in 0 ms
 HTTP  23.4.2026 23:25:42 ::1 Returned 200 in 3 ms
 HTTP  23.4.2026 23:25:42 ::1 GET /berechnung.webp
 HTTP  23.4.2026 23:25:42 ::1 GET /checklisten.webp
 HTTP  23.4.2026 23:25:42 ::1 Returned 304 in 3 ms
 HTTP  23.4.2026 23:25:42 ::1 GET /manifest.webmanifest
 HTTP  23.4.2026 23:25:42 ::1 Returned 304 in 3 ms
 HTTP  23.4.2026 23:25:42 ::1 Returned 304 in 2 ms
 HTTP  23.4.2026 23:25:42 ::1 GET /logo.png
 HTTP  23.4.2026 23:25:42 ::1 Returned 304 in 1 ms
 HTTP  23.4.2026 23:25:42 ::1 GET /rechner/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:42 ::1 GET /so-rechnen-wir/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:42 ::1 Returned 200 in 1 ms
 HTTP  23.4.2026 23:25:42 ::1 Returned 200 in 3 ms
 HTTP  23.4.2026 23:25:42 ::1 GET /kartonrechner/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:42 ::1 GET /lkw-rechner/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:42 ::1 GET /ratgeber/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:42 ::1 Returned 200 in 3 ms
 HTTP  23.4.2026 23:25:42 ::1 Returned 200 in 4 ms
 HTTP  23.4.2026 23:25:42 ::1 Returned 200 in 3 ms
 HTTP  23.4.2026 23:25:43 ::1 GET /_next/static/chunks/app/rechner/page-b1df0aeebb292f00.js
 HTTP  23.4.2026 23:25:43 ::1 GET /ratgeber/ergonomie/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:43 ::1 GET /_next/static/chunks/app/so-rechnen-wir/page-ef341a66506ffb14.js
 HTTP  23.4.2026 23:25:43 ::1 GET /ratgeber/profi-guide-verpacken/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:43 ::1 Returned 304 in 4 ms
 HTTP  23.4.2026 23:25:43 ::1 Returned 200 in 4 ms
 HTTP  23.4.2026 23:25:43 ::1 Returned 304 in 4 ms
 HTTP  23.4.2026 23:25:43 ::1 Returned 200 in 4 ms
 HTTP  23.4.2026 23:25:43 ::1 GET /_next/static/chunks/app/kartonrechner/page-14a82cfffa32cfc5.js
 HTTP  23.4.2026 23:25:43 ::1 GET /ratgeber/moderne-umzugslogistik/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:43 ::1 GET /_next/static/chunks/app/ratgeber/page-9c735b551bcfa017.js
 HTTP  23.4.2026 23:25:43 ::1 GET /ratgeber/steuerspartipps/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:43 ::1 Returned 304 in 5 ms
 HTTP  23.4.2026 23:25:43 ::1 Returned 200 in 5 ms
 HTTP  23.4.2026 23:25:43 ::1 Returned 304 in 4 ms
 HTTP  23.4.2026 23:25:43 ::1 GET /_next/static/chunks/app/lkw-rechner/page-0f5943dbd8579a3e.js
 HTTP  23.4.2026 23:25:43 ::1 Returned 200 in 6 ms
 HTTP  23.4.2026 23:25:43 ::1 Returned 304 in 3 ms
 HTTP  23.4.2026 23:25:43 ::1 GET /checklisten/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:43 ::1 Returned 200 in 3 ms
 HTTP  23.4.2026 23:25:43 ::1 GET /_next/static/chunks/app/ratgeber/ergonomie/page-98f07d842c129712.js
 HTTP  23.4.2026 23:25:43 ::1 GET /checklisten/umzugs-countdown/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:43 ::1 GET /_next/static/chunks/app/ratgeber/profi-guide-verpacken/page-98f07d842c129712.js
 HTTP  23.4.2026 23:25:43 ::1 GET /checklisten/essential-kit/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:43 ::1 Returned 200 in 5 ms
 HTTP  23.4.2026 23:25:43 ::1 Returned 304 in 8 ms
 HTTP  23.4.2026 23:25:43 ::1 Returned 304 in 4 ms
 HTTP  23.4.2026 23:25:43 ::1 Returned 200 in 4 ms
 HTTP  23.4.2026 23:25:43 ::1 GET /_next/static/chunks/app/ratgeber/steuerspartipps/page-98f07d842c129712.js
 HTTP  23.4.2026 23:25:43 ::1 GET /checklisten/standort-vorbereitung/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:43 ::1 Returned 304 in 3 ms
 HTTP  23.4.2026 23:25:43 ::1 Returned 200 in 2 ms
 HTTP  23.4.2026 23:25:43 ::1 GET /_next/static/chunks/app/ratgeber/moderne-umzugslogistik/page-98f07d842c129712.js
 HTTP  23.4.2026 23:25:43 ::1 GET /materialtipps/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:43 ::1 Returned 304 in 2 ms
 HTTP  23.4.2026 23:25:43 ::1 Returned 200 in 3 ms
 HTTP  23.4.2026 23:25:43 ::1 GET /partner/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:25:43 ::1 GET /_next/static/chunks/app/checklisten/umzugs-countdown/page-5b6dbc6bd468b3a7.js
 HTTP  23.4.2026 23:25:43 ::1 Returned 200 in 2 ms
 HTTP  23.4.2026 23:25:43 ::1 Returned 304 in 2 ms
 HTTP  23.4.2026 23:25:43 ::1 GET /_next/static/chunks/app/checklisten/essential-kit/page-98f07d842c129712.js
 HTTP  23.4.2026 23:25:43 ::1 Returned 200 in 4 ms
 HTTP  23.4.2026 23:25:43 ::1 GET /_next/static/chunks/app/partner/page-8564b137ffab3593.js
 HTTP  23.4.2026 23:25:43 ::1 Returned 200 in 2 ms
 HTTP  23.4.2026 23:25:47 ::1 GET /kartonrechner.webp
 HTTP  23.4.2026 23:25:47 ::1 Returned 304 in 2 ms
 HTTP  23.4.2026 23:25:50 ::1 GET /lkw-rechner.webp
 HTTP  23.4.2026 23:25:50 ::1 Returned 304 in 0 ms
 HTTP  23.4.2026 23:25:51 ::1 GET /produkttipps.webp
 HTTP  23.4.2026 23:25:51 ::1 Returned 304 in 1 ms
 HTTP  23.4.2026 23:26:00 ::1 GET /ueber-uns/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:26:00 ::1 Returned 200 in 1 ms
 HTTP  23.4.2026 23:26:00 ::1 GET /impressum/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:26:00 ::1 GET /datenschutz/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:26:00 ::1 GET /agb/index.txt?_rsc=3lb4g
 HTTP  23.4.2026 23:26:00 ::1 Returned 200 in 2 ms
 HTTP  23.4.2026 23:26:00 ::1 Returned 200 in 2 ms
 HTTP  23.4.2026 23:26:00 ::1 Returned 200 in 1 ms
 HTTP  23.4.2026 23:26:01 ::1 GET /manifest.webmanifest
 HTTP  23.4.2026 23:26:01 ::1 Returned 304 in 1 ms
 HTTP  23.4.2026 23:26:01 ::1 GET /logo.png
 HTTP  23.4.2026 23:26:01 ::1 Returned 304 in 1 ms
 HTTP  23.4.2026 23:26:09 ::1 GET /rechner/index.txt?mode=einfach&_rsc=i85rc
 HTTP  23.4.2026 23:26:09 ::1 Returned 200 in 1 ms
 HTTP  23.4.2026 23:26:09 ::1 GET /rechner/index.txt?mode=detail&_rsc=i85rc
 HTTP  23.4.2026 23:26:09 ::1 Returned 200 in 1 ms
 HTTP  23.4.2026 23:26:10 ::1 GET /rechner/index.txt?mode=einfach&_rsc=i85rc
 HTTP  23.4.2026 23:26:10 ::1 Returned 304 in 0 ms
 HTTP  23.4.2026 23:26:12 ::1 GET /manifest.webmanifest
 HTTP  23.4.2026 23:26:12 ::1 Returned 304 in 1 ms
 HTTP  23.4.2026 23:26:12 ::1 GET /logo.png
 HTTP  23.4.2026 23:26:12 ::1 Returned 304 in 0 ms
 HTTP  23.4.2026 23:28:11 ::1 GET /herohintergrund.webp
 HTTP  23.4.2026 23:28:11 ::1 Returned 304 in 2 ms
 HTTP  23.4.2026 23:28:11 ::1 GET /berechnung.webp
 HTTP  23.4.2026 23:28:11 ::1 GET /checklisten.webp
 HTTP  23.4.2026 23:28:11 ::1 Returned 304 in 3 ms
 HTTP  23.4.2026 23:28:11 ::1 Returned 304 in 2 ms
 HTTP  23.4.2026 23:28:11 ::1 GET /manifest.webmanifest
 HTTP  23.4.2026 23:28:11 ::1 Returned 304 in 1 ms
 HTTP  23.4.2026 23:28:11 ::1 GET /logo.png
 HTTP  23.4.2026 23:28:11 ::1 Returned 304 in 2 ms
 HTTP  23.4.2026 23:28:13 ::1 GET /kartonrechner.webp
 HTTP  23.4.2026 23:28:13 ::1 Returned 304 in 0 ms
 HTTP  23.4.2026 23:28:14 ::1 GET /lkw-rechner.webp
 HTTP  23.4.2026 23:28:14 ::1 Returned 304 in 0 ms
 HTTP  23.4.2026 23:28:18 ::1 GET /produkttipps.webp
 HTTP  23.4.2026 23:28:18 ::1 Returned 304 in 2 ms
 HTTP  23.4.2026 23:28:27 ::1 GET /rechner/index.txt?_rsc=vusbg
 HTTP  23.4.2026 23:28:27 ::1 Returned 200 in 1 ms
 HTTP  23.4.2026 23:28:27 ::1 GET /manifest.webmanifest
 HTTP  23.4.2026 23:28:27 ::1 Returned 304 in 0 ms
 HTTP  23.4.2026 23:28:27 ::1 GET /logo.png
 HTTP  23.4.2026 23:28:27 ::1 Returned 304 in 1 ms
 HTTP  23.4.2026 23:29:04 ::1 GET /manifest.webmanifest
 HTTP  23.4.2026 23:29:04 ::1 Returned 304 in 1 ms
 HTTP  23.4.2026 23:29:04 ::1 GET /logo.png
 HTTP  23.4.2026 23:29:04 ::1 Returned 304 in 1 ms
 HTTP  23.4.2026 23:29:06 ::1 GET /manifest.webmanifest
 HTTP  23.4.2026 23:29:06 ::1 Returned 304 in 1 ms
 HTTP  23.4.2026 23:29:06 ::1 GET /logo.png
 HTTP  23.4.2026 23:29:06 ::1 Returned 304 in 0 ms
 HTTP  23.4.2026 23:29:09 ::1 GET /manifest.webmanifest
 HTTP  23.4.2026 23:29:09 ::1 Returned 304 in 1 ms
 HTTP  23.4.2026 23:29:09 ::1 GET /logo.png
 HTTP  23.4.2026 23:29:09 ::1 Returned 304 in 1 ms
